Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADMR,OHLVC_LAG_EMA_MACD,3,256,256,0.10962715276454671,0.0010308917096071117,16,SGD,41,0.1683536171913147,0.14439301167571997,2.44067501840314,0.16835361901961324,-0.15159113839501415
ADMR,OHLVC_LAG_EMA_MACD,4,192,32,0.23230170633524644,0.002009842935593168,32,Adam,11,0.06964576244354248,0.051921814676281854,0.15093619707004577,0.06964576600145136,0.21928220598960335
ADMR,OHLVC_LAG_EMA_MACD,5,96,224,0.29441966105913153,0.0025751299575996704,16,Adam,10,0.2709563374519348,0.22611088013907774,0.21096463003380628,0.27095633366560434,0.14244841301721722
ADMR,OHLVC_LAG_RSI_MACD,1,96,224,0.3007595919777604,0.004801181517859715,64,RMSprop,7,0.45257553458213806,0.3665723384882532,1.7692066986200472,0.4525755226820029,-0.8762119438410823
ADMR,OHLVC_LAG_RSI_MACD,2,224,64,0.34502560130042514,0.0013221315501961404,16,AdamW,4,0.521327018737793,0.4409079283690684,0.48076317489526654,0.5213269943561062,-0.8550919613197656
ADMR,OHLVC_LAG_RSI_MACD,3,128,192,0.11031391368793148,0.0017022727551518075,32,Adam,83,0.1627434641122818,0.12869284730752192,2.0131243222177937,0.16274345799755993,-0.07611944853866492
ADMR,OHLVC_LAG_RSI_MACD,4,160,160,0.24717803742319422,0.0004677170903064679,16,RMSprop,12,0.06957921385765076,0.05282189681905496,0.1571310987010393,0.06957921383833061,0.2207735710992177
ADMR,OHLVC_LAG_RSI_MACD,5,96,224,0.19470566420850635,0.0019552825335689646,16,RMSprop,14,0.17665886878967285,0.1475013317704777,0.1483592363546946,0.17665887454561247,0.6354706012972178
ADMR,OHLVC_LAG_MA_EMA_RSI,1,256,64,0.27299530334934446,0.001578055084660137,32,Adam,7,0.5815773606300354,0.4909683715488224,1.3445225414623847,0.5815773532880324,-2.0982377867548427
ADMR,OHLVC_LAG_MA_EMA_RSI,2,160,224,0.4384271235200984,0.0018154775581316206,32,AdamW,4,0.5579606294631958,0.48506067449523205,0.46619743853260764,0.5579606170043693,-1.1249666015966047
ADMR,OHLVC_LAG_MA_EMA_RSI,3,224,32,0.3621412302873047,0.0011803379984302973,16,SGD,31,0.16303351521492004,0.14090372462771006,2.500005237788412,0.16303351717444028,-0.07995882234609142
ADMR,OHLVC_LAG_MA_EMA_RSI,4,32,64,0.3656988965981286,0.0012822150792746495,64,RMSprop,49,0.06905309855937958,0.051783580424486664,0.1573221678300167,0.06905309994153108,0.23251305174795434
ADMR,OHLVC_LAG_MA_EMA_RSI,5,64,224,0.38175034970843147,0.0027509327663347767,16,RMSprop,4,0.2664409279823303,0.22158854770349795,0.21296667658708196,0.2664409164826849,0.17079200984148457
ADMR,OHLVC_LAG_MA_RSI_MACD,1,224,160,0.16235928535819882,0.0037672101443905893,64,RMSprop,2,0.5251725316047668,0.437768371776005,3.451404789198749,0.5251725175604609,-1.5264095568534146
ADMR,OHLVC_LAG_MA_RSI_MACD,2,256,160,0.23157978563111906,0.004923731326275232,16,Adam,42,0.525236189365387,0.4204942142269497,0.4548418449998448,0.5252361701372386,-0.883017120753071
ADMR,OHLVC_LAG_MA_RSI_MACD,3,192,192,0.3282780616625113,0.0008267130163032458,64,AdamW,72,0.16746313869953156,0.13207884994788827,1.1355504449192588,0.16746313865358012,-0.13944103109156059
ADMR,OHLVC_LAG_MA_RSI_MACD,4,96,192,0.4774282372240637,0.0002857113685284776,64,RMSprop,84,0.06424228101968765,0.0477200362559142,0.1406531691931024,0.06424228643154589,0.3357269732490733
ADMR,OHLVC_LAG_MA_RSI_MACD,5,160,192,0.4496792378758423,0.0031780249799784614,16,RMSprop,1,0.20694175362586975,0.175862110429428,0.16835236512834978,0.20694174568090484,0.4997836796256012
ADMR,OHLVC_LAG_EMA_RSI_MACD,1,256,256,0.4356289603040133,0.004866662814413565,64,RMSprop,5,0.37661367654800415,0.30148286895872706,3.0920676874550312,0.37661367382504124,-0.2992476532734234
ADMR,OHLVC_LAG_EMA_RSI_MACD,2,192,192,0.3538926331879112,0.0013305237644017506,32,AdamW,5,0.5112075805664062,0.43210660106391163,0.46472460839477103,0.5112075968517533,-0.7837731193437383
ADMR,OHLVC_LAG_EMA_RSI_MACD,3,256,160,0.11189647595084035,0.0015272142366701586,64,AdamW,74,0.15232788026332855,0.12157613060073538,1.4116538093253506,0.15232788856917182,0.057215908515481195
